city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,carport,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,title,lokasi,url,source,scraped_at
Jakarta Selatan,381.0,448.0,7.0,3.0,5.0,,SHM,,,,24000000000.0,Rumah di Menteng!! Harga Merakyat Domisili Pejabat,Tebet,https://www.rumah123.com/properti/jakarta-selatan-tebet/rumah-menteng-domisili-pejabat-harga-rakyat-hos41285860/,rumah123_playwright,2026-04-19T10:55:13.392443
Jakarta Utara,1311.0,552.0,6.0,4.0,7.0,,,,,,14000000000.0,Jual Rumah Kelapa Gading,Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/jual-rumah-kelapa-gading-hos40604189/,rumah123_playwright,2026-04-19T10:55:21.928079
Jakarta Utara,535.0,195.0,9.0,6.0,2.0,,SHM,,,,4800000000.0,Rumah 3Lantai Kelapa Gading 195M,Kelapa Gading,https://www.rumah123.com/properti/jakarta-utara-kelapa-gading/rumah-3lantai-kelapa-gading-195m-hos40693787/,rumah123_playwright,2026-04-19T10:55:31.578522
Jakarta Selatan,120.0,60.0,3.0,3.0,1.0,,,,,,1400000000.0,Rumah Indent Skena Kalcer DP 0% Jaksel,Tebet,https://www.rumah123.com/properti/jakarta-selatan-tebet/rumah-dp-0-di-tanjung-barat-unit-baru-hos40955016/,rumah123_playwright,2026-04-19T10:55:44.217156
Jakarta Timur,180.0,105.0,5.0,5.0,4.0,,,Baru,,,5400000000.0,Dijual Rumah Baru Nan Modern 3 Lantai di Jaktim Dekat Sekolah dan Akses Strategis,Cipayung,https://www.rumah123.com/properti/jakarta-timur-cipayung/dijual-rumah-baru-nan-modern-3-lantai-di-jaktim-dekat-sekolah-dan-akses-strategis-hos40855838/,rumah123_playwright,2026-04-19T10:55:54.415175
Jakarta Selatan,1220.0,1430.0,4.0,4.0,11.0,,,,,,100000000000.0,Jual Rumah Bukit Golf Pondok Indah Dijual Bukit Golf (Housing Complex Surrounded By Pondok Indah Golf Course) Jakarta Selatan Jual Kavling Bukit Golf Pondok Indah,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/jual-rumah-di-pondok-indah-bukit-golfhousing-complex-surrounded-by-pondok-indah-golf-course-jakarta-selatan-hos41305926/,rumah123_playwright,2026-04-19T10:56:01.968720
Jakarta Barat,132.0,90.0,4.0,4.0,1.0,,,Siap Huni,,,1690000000.0,Di Jual Rumah Siap Huni di Citra 2,Citra Garden,https://www.rumah123.com/properti/jakarta-barat-citra-garden/di-jual-rumah-siap-huni-di-citra-2-hos40830792/,rumah123_playwright,2026-04-19T10:56:17.085649
Jakarta Selatan,720.0,634.0,6.0,6.0,6.0,,SHM,,,,32000000000.0,Termurah Jual Rugi Cepat Rumah Mewah+ Pool 634M2 di Pondok Indah,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan-pondok-indah/murah-jual-nego-cepat-rumah-mewah-pool-634m2-di-pondok-indah-hos40020727/,rumah123_playwright,2026-04-19T10:56:25.107210
Jakarta Utara,209.0,150.0,5.0,5.0,2.0,,SHM,,,,5400000000.0,Cash / KPR - Rumah Pik2 Boulevard 10X15 [4+1 Kamar Tidur],Pantai Indah Kapuk 2,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk-2/cash-kpr-rumah-pik2-boulevard-10x15-41-kamar-tidur-hos10908703/,rumah123_playwright,2026-04-19T10:56:32.537926
Jakarta Utara,170.0,120.0,4.0,4.0,2.0,,SHM,,,,4000000000.0,Cash / KPR - Rumah Pik2 Atlanta 8X15 [3+1 Kamar Tidur],Pantai Indah Kapuk 2,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk-2/bsa-kpr-rumah-pik2-atlanta-8x15-shm-31-kamar-tidur-hos10272724/,rumah123_playwright,2026-04-19T10:56:38.931445
Jakarta Utara,111.0,80.0,4.0,3.0,2.0,,SHM,Baru,,,2150000000.0,Cash / KPR - Rumah Pik2 8X10 Balcony (3+1 Kamar Tidur),Pantai Indah Kapuk 2,https://www.rumah123.com/properti/jakarta-utara-pantai-indah-kapuk-2/cash-kpr-rumah-pik2-8x10-georgia-balcony-31-kamar-tidur-hos41220954/,rumah123_playwright,2026-04-19T10:56:46.238530
