city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,carport,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,title,lokasi,url,source,scraped_at
Tangerang,350.0,240.0,5,4,4.0,,,Siap Huni,,,7300000000.0,Dijual Rumah Siap Huni di Sutera Palma Area Alam Sutera,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/dijual-rumah-siap-huni-di-sutera-palma-area-alam-sutera-hos40924397/,rumah123_playwright,2026-04-19T13:39:44.235247
Tangerang,235.0,160.0,5,4,1.0,,,,,,3700000000.0,Dijual Rumah Bangunan Mandiri di Sutera Elok Alam Sutera,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/dijual-rumah-bangunan-mandiri-di-sutera-elok-alam-sutera-hos41184154/,rumah123_playwright,2026-04-19T13:39:54.390860
Tangerang,60.0,60.0,3,2,2.0,,,Baru,,,1200000000.0,Rumah 2 Lantai Furnished Akses Strategis ke Gading Serpong,Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/turun-harga-rumah-full-furnished-2-lantai-first-stone-gading-serpong-hos15865188/,rumah123_playwright,2026-04-19T13:40:06.369258
Tangerang,85.0,117.0,4,3,2.0,,SHM,Bagus,,,2100000000.0,"Cluster Azalea Gading Serpong, Butuh Cepat, Lokasi Bagus, SHM",Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/cluster-azalea-gading-serpong-butuh-cepat-lokasi-bagus-shm-hos4221776/,rumah123_playwright,2026-04-19T13:40:14.404216
Tangerang,90.0,60.0,4,2,2.0,,,,,,1300000000.0,Rumah 4 Kmr Harga 1 Man Selangkah ke Ruko Aniva Gading Serpong,Gading Serpong,https://www.rumah123.com/properti/tangerang-gading-serpong/rumah-4-kmr-harga-1-man-selangkah-ke-ruko-aniva-gading-serpong-hos41357503/,rumah123_playwright,2026-04-19T13:40:22.383442
Tangerang,320.0,156.0,2,2,2.0,,,Bagus,,,2750000000.0,Rumah Bagus Hunian Nyaman Strategis di Palem Semi Karawaci,Karawaci,https://www.rumah123.com/properti/tangerang-karawaci/rumah-bagus-hunian-nyaman-strategis-di-palem-semi-karawaci-hos41361789/,rumah123_playwright,2026-04-19T13:40:29.365285
Tangerang,80.0,121.0,2,2,1.0,,,Siap Huni,,,800000000.0,"Rumah Luas & Murah Diperbatasan Jakarta Barat..Free PBB 2026 ,Free IPL 1 Thn.",Cipondoh,https://www.rumah123.com/properti/tangerang-cipondoh/rumah-luas-murah-lho-10-menit-tol-karang-tengah-12-menit-ke-rs-puri-indah-lippo-mal-puri-puri-indah-mal-hos39560800/,rumah123_playwright,2026-04-19T13:40:41.869917
Tangerang,80.0,121.0,3,2,1.0,,,,,,800000000.0,"Rumah Luas & Murah di Jakarta Barat , Lokasi Strategis Deket Akses Tol Karang Tengah",Cipondoh,https://www.rumah123.com/properti/tangerang-cipondoh/rumah-luas-murah-di-jakarta-barat-lokasi-strategis-deket-akses-tol-karang-tengah-hos40817839/,rumah123_playwright,2026-04-19T13:40:53.478117
Tangerang,140.0,102.0,5,3,,,SHM,,,,2650000000.0,Rumah Alam Sutera Brand New Luas 102 M2 2 Lantai,Alam Sutera,https://www.rumah123.com/properti/tangerang-alam-sutera/rumah-alam-sutera-brand-new-luas-102-m2-2-lantai-hos41424641/,rumah123_playwright,2026-04-19T13:41:00.517994
Tangerang,190.0,160.0,4,4,2.0,,,,,,4300000000.0,Rumah Mewah Premium Di Central Karawaci,Lippo Karawaci,https://www.rumah123.com/properti/tangerang-lippo-karawaci/rumah-mewah-premium-di-central-karawaci-hos39015013/,rumah123_playwright,2026-04-19T13:41:10.228137
