city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,carport,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,title,lokasi,url,source,scraped_at
Bekasi,156.0,112.0,5.0,4.0,4.0,,,Baru,,,4600000000.0,Dijual Rumah Mewah Bagus 3 Lantai Fasilitas Lengkap,Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/dijual-rumah-mewah-bagus-3-lantai-fasilitas-lengkap-hos40315275/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:05:40.729585
Bekasi,200.0,170.0,5.0,4.0,3.0,,,Siap Huni,,,3600000000.0,Jual Best Deal Rumah 2 Lantai Ukuran Besar Kondisi Bagus Siap Huni Dekat Clubhouse Bluebell Residence dan Dekat Summarecon Mal Bekasi,Summarecon Bekasi,https://www.rumah123.com/properti/bekasi-summarecon-bekasi/jual-best-deal-rumah-2-lantai-ukuran-besar-kondisi-bagus-siap-huni-dekat-clubhouse-bluebell-residence-dan-dekat-hos41220974/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:05:52.061836
Bekasi,225.0,303.0,4.0,4.0,4.0,,,Siap Huni,,,8500000000.0,Dijual Rumah The Vernonia Residence Type Gigantea Hoek Summarecon Bekasi,Summarecon Bekasi,https://www.rumah123.com/properti/bekasi-summarecon-bekasi/dijual-rumah-the-vernonia-residence-type-gigantea-hoek-summarecon-bekasi-hos41074772/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:06:02.930051
Bekasi,87.0,84.0,3.0,3.0,2.0,,,Baru,,,2300000000.0,Rumah Premium 2 Lantai Lokasi Strategis Ada Danau Dalam Kawasan,Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/rumah-premium-2-lantai-lokasi-strategis-ada-danau-dalam-kawasan-hos40222418/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:06:13.205528
Bekasi,89.0,72.0,3.0,2.0,2.0,,,Baru,,,2000000000.0,Rumah Baru di Cluster di Cibubur 2 Lantai dan 3 Kamar Tidur,Cibubur,https://www.rumah123.com/properti/bekasi-cibubur/rumah-baru-di-cluster-di-cibubur-2-lantai-dan-3-kamar-tidur-hos40524063/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:06:22.827423
Bekasi,70.0,49.0,3.0,2.0,2.0,,,,,,775000000.0,Dijual Cepat!! Rumah di Harapan Indah,Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/dijual-cepat-rumah-di-harapan-indah-hos41132934/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:06:30.649339
Bekasi,100.0,75.0,3.0,2.0,2.0,,,,,,975000000.0,Tinggal 1 Unit!! Rumah 2 Lantai di Harapan Indah Dekat Jakarta,Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/tinggal-1-unit-rumah-2-lantai-di-harapan-indah-dekat-jakarta-hos40512465/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:06:40.342679
Bekasi,100.0,63.0,3.0,2.0,1.0,,,,,,925000000.0,Harga Nego Sampai Deal!! Rumah 2 Lantai Dibawah 1M Selangkah ke Jakarta,Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/harga-nego-sampai-deal-rumah-2-lantai-dibawah-1m-selangkah-ke-jakarta-hos41395425/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:06:48.321301
Bekasi,200.0,125.0,125.0,200.0,1.0,,,,,,1100000000.0,Jual Cepat Harga Miring!! Rumah 2 Lantai Luas 125M2 4 Kamar Tidur di Sekitaran Hi Dekat Jakarta,Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/jual-cepat-harga-miring-rumah-2-lantai-luas-125m2-4-kamar-tidur-di-sekitaran-hi-dekat-jakarta-hos41401240/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:06:56.481708
Bekasi,120.0,104.0,4.0,3.0,2.0,,,,,,1800000000.0,Harga Miring Dibawah Pasaran!! Rumah Hook Modern di Summarecon,Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/dijual-rumah-abu-tingkat-modern-di-summarecon-crown-gading-hos40464261/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:07:03.881917
Bekasi,190.0,97.0,3.0,2.0,1.0,,,,,,1550000000.0,Harga Miring!!! Rumah 2 Lantai Hook Lux di Harapan Indah di Timur Jakarta,Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/harga-miring-rumah-2-lantai-hook-lux-di-harapan-indah-di-timur-jakarta-hos41409512/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:07:12.128689
Bekasi,87.0,84.0,3.0,3.0,2.0,,,Baru,,,2300000000.0,Rumah Baru Elit dan Mewah 2 Lantai Strategis Fasilitas Komplit,Summarecon Bekasi,https://www.rumah123.com/properti/bekasi-summarecon-bekasi/rumah-baru-elit-dan-mewah-2-lantai-strategis-fasilitas-komplit-hos40222478/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:07:21.418568
Bekasi,85.0,60.0,4.0,3.0,2.0,,,Baru,,,1400000000.0,Rumah Bagus Modern 2 Lantai di Grand Wisata Bekasi Kondisi Baru,Grand Wisata,https://www.rumah123.com/properti/bekasi-grand-wisata/rumah-bagus-modern-2-lantai-di-grand-wisata-bekasi-kondisi-baru-hos39980187/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:07:33.835283
Bekasi,177.0,130.0,5.0,4.0,2.0,,,Bagus,,,3700000000.0,Jual Dibawah Pasaran Rumah 3 Lantai Unfurnished Kondisi Bagus di Cluster Morizen Dekat Summarecon Mal Bekasi,Summarecon Bekasi,https://www.rumah123.com/properti/bekasi-summarecon-bekasi/jual-dibawah-pasaran-rumah-3-lantai-unfurnished-kondisi-bagus-di-cluster-morizen-dekat-summarecon-mal-bekasi-hos40010781/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:07:45.465473
Bekasi,160.0,175.0,6.0,5.0,2.0,,,Baru,,,3700000000.0,"Luxury Big House with Pool, 6 Bedrooms, Strategic Location in Grand Wisata",Grand Wisata,https://www.rumah123.com/properti/bekasi-grand-wisata/luxury-big-house-with-pool-6-bedrooms-strategic-location-in-grand-wisata-hos39980467/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:07:55.504221
Bekasi,127.0,127.0,4.0,4.0,2.0,,,Siap Huni,,,1750000000.0,Rumah Idaman Harapan Indah Ifolia Harga Murah di Timur Jakarta,Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/cluster-harapan-indah-rumah-full-furnish-siap-huni-baru-selesai-renovasi-hos40354526/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:08:04.840591
Bekasi,126.0,82.0,3.0,2.0,2.0,,,Siap Huni,,,1450000000.0,Desain Modern Fasad Cantik Rumah 2 Lantai Boulevard Hijau Cocok untuk Keluarga (73470 FD),Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/desain-modern-fasad-cantik-rumah-2-lantai-boulevard-hijau-cocok-untuk-keluarga-73470-fd-hos40382162/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:08:14.284112
Bekasi,126.0,82.0,3.0,2.0,2.0,,,Siap Huni,,,1450000000.0,Desain Modern Fasad Cantik Rumah 2 Lantai Boulevard Hijau Cocok untuk Keluarga (73470 FD),Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/desain-modern-fasad-cantik-rumah-2-lantai-boulevard-hijau-cocok-untuk-keluarga-73470-fd-hos40382162/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:08:47.856241
Bekasi,70.0,45.0,3.0,2.0,,,,Siap Huni,,,640000000.0,Rumah Cantik 15 Menit ke Mall Summarecon Bekasi Dibantu KPR J-38768,Bekasi Utara,https://www.rumah123.com/properti/bekasi-bekasi-utara/rumah-cantik-15-menit-ke-mall-summarecon-bekasi-dibantu-kpr-j38768-hos40523244/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:08:57.567198
Bekasi,45.0,60.0,2.0,1.0,,,,Siap Huni,,,500000000.0,Rumah 1 LT Dekat Harapan Indah 7 Menit ke Terminal Bebas Banjir J37880,Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/rumah-1-lt-dekat-harapan-indah-7-menit-ke-terminal-bebas-banjir-j37880-hos40246503/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:09:07.922790
Bekasi,155.0,221.0,3.0,2.0,,,SHM,Siap Huni,,,2049999999.9999998,Rumah Hadap Timur LT 221 SHM 8 Mnt ke Gerbang Tol Bekasi Barat J-41522,Galaxy,https://www.rumah123.com/properti/bekasi-galaxy/rumah-hadap-timur-lt-221-shm-8-mnt-ke-gerbang-tol-bekasi-barat-j41522-hos41181211/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:09:17.046269
Bekasi,450.0,700.0,3.0,4.0,,,SHM,Siap Huni,,,4980000000.0,Rumah LT 700 SHM 15 Mnt ke Living World Grand Wisata Bekasi J-43367,Grand Wisata,https://www.rumah123.com/properti/bekasi-grand-wisata/rumah-lt-700-shm-15-mnt-ke-living-world-grand-wisata-bekasi-j43367-hos41105772/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:09:26.337223
Bekasi,262.0,450.0,5.0,4.0,,,SHM,Siap Huni,,,8289999999.999999,Rumah Tanah Luas 11 Menit ke Gerbang Tol Bintara 2 LT Hadap Selatan J40142,Bintara,https://www.rumah123.com/properti/bekasi-bintara/rumah-tanah-luas-11-menit-ke-gerbang-tol-bintara-2-lt-hadap-selatan-j40142-hos41022513/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:09:35.424650
Bekasi,80.0,64.0,3.0,2.0,,,SHM,Siap Huni,,,720000000.0,Rumah SHM 2 Lantai 15 Menit ke Kota Cinema Jatiasih Bebas Banjir J-40233,Jati Asih,https://www.rumah123.com/properti/bekasi-jati-asih/rumah-shm-2-lantai-15-menit-ke-kota-cinema-jatiasih-bebas-banjir-j40233-hos41362129/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:09:45.160462
Bekasi,93.0,120.0,3.0,3.0,,,SHM,Siap Huni,,,1330000000.0,Rumah LT 120 Hadap Selatan SHM 10 Menit ke Primaya Hospital Bekasi Utara J-38187,Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/rumah-lt-120-hadap-selatan-shm-10-menit-ke-primaya-hospital-bekasi-utara-j38187-hos40405521/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:09:57.018337
Bekasi,216.0,160.0,4.0,4.0,,,,Baru,,,3150000000.0,Rumah Cantik 3 LT Bebas Banjir 10 Menit ke Rs. Taman Harapan Baru Siap KPR J20618,Harapan Indah,https://www.rumah123.com/properti/bekasi-harapan-indah/rumah-cantik-3-lt-bebas-banjir-10-menit-ke-rs-taman-harapan-baru-siap-kpr-j20618-hos18642199/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:10:11.744331
Bekasi,86.0,90.0,2.0,1.0,,,SHM,Siap Huni,,,1190000000.0,Rumah 1 LT SHM 6 Menit ke Summarecon Mall Bekasi Hadap Utara J23135,Summarecon Bekasi,https://www.rumah123.com/properti/bekasi-summarecon-bekasi/rumah-1-lt-shm-6-menit-ke-summarecon-mall-bekasi-hadap-utara-j23135-hos41154060/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:10:22.785015
Bekasi,65.0,107.0,2.0,1.0,,,,Siap Huni,,,520000000.0,Rumah Hadap Selatan LT 107 Bebqs Banjir 15 Mnt ke Pintu Tol Gto Burangkeng J-45283,Mustikajaya,https://www.rumah123.com/properti/bekasi-mustikajaya/rumah-hadap-selatan-lt-107-bebqs-banjir-15-mnt-ke-pintu-tol-gto-burangkeng-j45283-hos41363267/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:10:32.682229
Bekasi,120.0,149.0,3.0,2.0,,,SHM,Siap Huni,,,1990000000.0,Rumah 3 Kamar SHM 9 Menit ke Rsud Jatisampurna Bebas Banjir J46487,Jatisampurna,https://www.rumah123.com/properti/bekasi-jatisampurna/rumah-3-kamar-shm-9-menit-ke-rsud-jatisampurna-bebas-banjir-j46487-hos41362453/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:10:42.234624
Bekasi,150.0,145.0,3.0,3.0,,,SHM,Siap Huni,,,1850000000.0,Rumah 2 Lantai SHM 14 Menit ke Pintu Tol Jati Asih 2 Dibantu KPR J46505,Jati Asih,https://www.rumah123.com/properti/bekasi-jati-asih/rumah-2-lantai-shm-14-menit-ke-pintu-tol-jati-asih-2-dibantu-kpr-j46505-hos41362458/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:10:51.092788
Bekasi,200.0,330.0,7.0,6.0,,,,Siap Huni,,,2440000000.0,Rumah Strategis 2 Menit ke Rsia Graha Asri Medika 7 KT Siap Huni J45564,Cikarang,https://www.rumah123.com/properti/bekasi-cikarang/rumah-strategis-2-menit-ke-rsia-graha-asri-medika-7-kt-siap-huni-j45564-hos41362357/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:10:59.782415
Bekasi,65.0,107.0,2.0,1.0,,,,Siap Huni,,,520000000.0,Rumah Terawat 15 Menit ke Pintu Tol Gto Burangkeng Bebas Banjir J45283,Jati Asih,https://www.rumah123.com/properti/bekasi-jati-asih/rumah-terawat-15-menit-ke-pintu-tol-gto-burangkeng-bebas-banjir-j45283-hos41362146/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:11:09.743135
Bekasi,72.0,60.0,3.0,2.0,3.0,,,Baru,,,1100000000.0,Siap Huni Rumah Bagus Kondisi Baru 2 Lantai 3 Kamar Dekat Akses LRT Jatimulya,Bekasi,https://www.rumah123.com/properti/bekasi-bekasi/siap-huni-rumah-bagus-kondisi-baru-2-lantai-3-kamar-dekat-akses-lrt-jatimulya-hos41300874/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:11:17.289464
Bekasi,72.0,60.0,3.0,2.0,3.0,,,Baru,,,1100000000.0,Rumah 2 Lantai 3 Kamar Kondisi Baru Siap Huni Dekat LRT & Tol Bekasi,Jati Asih,https://www.rumah123.com/properti/bekasi-jati-asih/rumah-2-lantai-3-kamar-kondisi-baru-siap-huni-dekat-lrt-tol-bekasi-hos41306280/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:11:25.357101
Bekasi,215.0,160.0,4.0,5.0,4.0,,,Baru,,,6800000000.0,Dijual Rumah Kondisi Baru 3 Lantai Super Mewah Premium Area Strategis,Jatibening,https://www.rumah123.com/properti/bekasi-jatibening/dijual-rumah-kondisi-baru-3-lantai-super-mewah-premium-area-strategis-hos41056047/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:11:35.068339
Bekasi,75.0,94.0,3.0,2.0,2.0,,,Siap Huni,,,900000000.0,"Dijual Rumah Mewah Minimalis di Graha Harapan - Luas & Siap Huni, Mustikajaya, Bekasi 018",Mustikajaya,https://www.rumah123.com/properti/bekasi-mustikajaya/dijual-rumah-mewah-minimalis-di-graha-harapan-luas-siap-huni-mustikajaya-bekasi-018-hos40934033/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:11:48.283236
Bekasi,150.0,130.0,3.0,4.0,1.0,,,Siap Huni,,,2390000000.0,Rumah Hook Renov Furnish Siap Huni Summarecon Bekasi,Summarecon Bekasi,https://www.rumah123.com/properti/bekasi-summarecon-bekasi/rumah-renov-furnish-siap-huni-summarecon-bekasi-hos40338116/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:12:03.796558
Bekasi,72.0,60.0,3.0,2.0,3.0,,,Baru,,,1100000000.0,Rumah 2 Lantai 3 Kamar Kondisi Baru Siap Huni Dekat LRT & Tol Bekasi,Jati Asih,https://www.rumah123.com/properti/bekasi-jati-asih/rumah-2-lantai-3-kamar-kondisi-baru-siap-huni-dekat-lrt-tol-bekasi-hos41306280/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:12:35.329717
Bekasi,215.0,160.0,4.0,5.0,4.0,,,Baru,,,6800000000.0,Dijual Rumah Kondisi Baru 3 Lantai Super Mewah Premium Area Strategis,Jatibening,https://www.rumah123.com/properti/bekasi-jatibening/dijual-rumah-kondisi-baru-3-lantai-super-mewah-premium-area-strategis-hos41056047/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:12:44.042984
Bekasi,75.0,94.0,3.0,2.0,2.0,,,Siap Huni,,,900000000.0,"Dijual Rumah Mewah Minimalis di Graha Harapan - Luas & Siap Huni, Mustikajaya, Bekasi 018",Mustikajaya,https://www.rumah123.com/properti/bekasi-mustikajaya/dijual-rumah-mewah-minimalis-di-graha-harapan-luas-siap-huni-mustikajaya-bekasi-018-hos40934033/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:12:54.588377
Bekasi,150.0,130.0,3.0,4.0,1.0,,,Siap Huni,,,2390000000.0,Rumah Hook Renov Furnish Siap Huni Summarecon Bekasi,Summarecon Bekasi,https://www.rumah123.com/properti/bekasi-summarecon-bekasi/rumah-renov-furnish-siap-huni-summarecon-bekasi-hos40338116/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:13:06.375683
Bekasi,48.0,50.0,2.0,2.0,2.0,,,Baru,,,899000000.0,Rumah Baru di Grand Wisata Bekasi - Cluster Nuone At Arcova Cuma 800 Jutaan!,Grand Wisata,https://www.rumah123.com/properti/bekasi-grand-wisata/rumah-baru-di-grand-wisata-bekasi-cluster-nuone-at-arcova-cuma-800-jutaan-hos41001609/?priceCurrency=IDR,rumah123_playwright,2026-04-19T14:13:14.282523
