city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,carport,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,title,lokasi,url,source,scraped_at
Depok,300,197,4,4,,,,Siap Huni,-6.385371,106.889835,3260000000,Rumah LB 300 Hadap Selatan 7 Mnt ke Trans Studio Mall Cibubur J-40740,Cimanggis,https://www.rumah123.com/properti/depok-cimanggis/rumah-lb-300-hadap-selatan-7-mnt-ke-trans-studio-mall-cibubur-j40740-hos40997669/,rumah123_playwright,2026-04-19T12:12:33.653740
Depok,45,65,2,1,,,SHM,Siap Huni,-6.39694,106.810502,640000000,Rumah Asri Terawat 13 Menit ke Rs Permata Depok SHM Siap Huni J31771,Pancoran Mas,https://www.rumah123.com/properti/depok-pancoran-mas/rumah-asri-terawat-13-menit-ke-rs-permata-depok-shm-siap-huni-j31771-hos40319203/,rumah123_playwright,2026-04-19T12:12:42.967600
Depok,100,103,2,2,,,SHM,,-6.404566,106.811332,1030000000,Rumah 2 Lt SHM 15 Menit ke Dtc (Depok Town Center) Siap KPR J-28826,Pancoran Mas,https://www.rumah123.com/properti/depok-pancoran-mas/rumah-2-lt-shm-15-menit-ke-dtc-depok-town-center-siap-kpr-j28826-hos40796897/,rumah123_playwright,2026-04-19T12:12:51.110696
Depok,50,96,2,1,,,SHM,Baru,-6.390486,106.826016,820000000,Rumah LT 96 Baru Renov 9 Menit ke Stasiun Depok Bebas Banjir J31471,Sukmajaya,https://www.rumah123.com/properti/depok-sukmajaya/rumah-lt-96-baru-renov-9-menit-ke-stasiun-depok-bebas-banjir-j31471-hos40397515/,rumah123_playwright,2026-04-19T12:12:59.733804
Depok,223,180,5,4,2,,,,-6.336808,106.783842,2700000000,Dijual Cepat Rumah Cinere Depok Nego Sampai Jadi,Cinere,https://www.rumah123.com/properti/depok-cinere/dijual-cepat-rumah-cinere-depok-nego-sampai-jadi-hos41392726/,rumah123_playwright,2026-04-19T12:13:06.649439
Depok,45,96,,2,1,,,Siap Huni,-6.402719,106.80712,950000000,Rumah Siap Huni Luas Tanah 96M Dekat Pintu Tol Desari,Pancoran Mas,https://www.rumah123.com/properti/depok-pancoran-mas/rumah-siap-huni-luas-tanah-96m-dekat-pintu-tol-desari-hos40828423/,rumah123_playwright,2026-04-19T12:13:16.045599
Depok,160,300,4,3,2,,,Siap Huni,-6.33889,106.77911,3250000000,Rumah Hitung Tanah Siap Deal di Komplek Puri Cinere,Cinere,https://www.rumah123.com/properti/depok-cinere/jual-murah-hitung-tanah-di-komplek-paling-diminati-saat-ini-hos40744894/,rumah123_playwright,2026-04-19T12:13:24.834935
Depok,308,213,4,5,3,,,Siap Huni,-6.366601,106.9207,3000000000,Dijual Cepat Rumah 2 Lantai Raffles Hills,Cibubur,https://www.rumah123.com/properti/depok-cibubur/dijual-cepat-rumah-2-lantai-raffles-hills-hos41345284/,rumah123_playwright,2026-04-19T12:13:31.711134
Depok,71,53,3,2,2,,SHM,Siap Huni,-6.391466,106.887369,800000000,Rumah Murah 2 Lantai Siap Huni Nempel Pintu Tol Cijago/pasar Cisalak,Cimanggis,https://www.rumah123.com/properti/depok-cimanggis/rumah-murah-2-lantai-siap-huni-nempel-pintu-tol-cijagopasar-cisalak-hos13467520/,rumah123_playwright,2026-04-19T12:13:58.218108
Depok,110,157,5,3,1,,,Siap Huni,-6.337195,106.777748,1700000000,Rumah Siap Huni Lingkungan Asri di Perumahan,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-siap-huni-lingkungan-asri-di-perumahan-hos41385870/,rumah123_playwright,2026-04-19T12:14:06.314218
Depok,52,82,2,1,1,,SHM,,-6.336774,106.779237,850000000,"Rumah 1 Lantai Dlm Kompleks Dekat Tol di Blok E, Cinere, Depok",Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-1-lantai-dlm-kompleks-dekat-tol-di-blok-e-cinere-depok-hos38896097/,rumah123_playwright,2026-04-19T12:14:16.150013
Depok,120,98,4,3,4,,,,-6.368325,106.785955,1350000000,Rumah Furnished Akses Lebar Dekat Gerbang Tol Limo Depok,Limo,https://www.rumah123.com/properti/depok-limo/rumah-furnished-akses-lebar-nyaman-dekat-gerbang-tol-limo-hos40310827/,rumah123_playwright,2026-04-19T12:14:26.585562
Depok,40,60,2,1,2,,,Baru,-6.428761,106.769518,550000000,Rumah Nyaman 700 Meter ke Gerbang Tol Sawangan Depok,Sawangan,https://www.rumah123.com/properti/depok-sawangan/rumah-nyaman-700-meter-ke-gerbang-tol-sawangan-depok-hos41170776/,rumah123_playwright,2026-04-19T12:14:35.252607
Depok,125,98,4,3,4,,,Baru,-6.399134,106.80668,1300000000,Rumah Furnished Akses Lebar 4 Kamar Tidur Dekat Gerbang Tol,Pancoran Mas,https://www.rumah123.com/properti/depok-pancoran-mas/rumah-furnished-akses-lebar-4-kamar-tidur-dekat-gerbang-tol-hos40311409/,rumah123_playwright,2026-04-19T12:14:46.552806
Depok,100,65,3,3,4,,,Baru,-6.337631,106.783628,1000000000,Rumah Furnished Akses Lebar Dekat Pintu Tol Cinere Limo,Cinere,https://www.rumah123.com/properti/depok-cinere/rumah-furnished-siap-huni-dekat-pintu-tol-depok-hos18979806/,rumah123_playwright,2026-04-19T12:14:58.611604
Depok,70,70,3,2,2,,,Baru,-6.432833,106.765957,700000000,Rumah 2 Lantai Siap Huni Akses Lebar di Sawangan Depok,Sawangan,https://www.rumah123.com/properti/depok-sawangan/rumah-siap-huni-di-sawangan-dekat-terminal-busway-transjakarta-hos40570907/,rumah123_playwright,2026-04-19T12:15:09.917371
Depok,55,60,3,2,2,,,,-6.404764,106.81142,700000000,Rumah Furnished 900 Meter ke Gerbang Tol di Pancoran Mas Depok,Pancoran Mas,https://www.rumah123.com/properti/depok-pancoran-mas/rumah-furnished-murah-di-pancoran-mas-akses-900-meter-ke-tol-hos38949480/,rumah123_playwright,2026-04-19T12:15:18.609397
Depok,75,65,3,2,2,,,Baru,-6.368929,106.790467,990000000,Rumah Mewah Siap Huni Akses Lebar Dekat Tol Limo Depok,Limo,https://www.rumah123.com/properti/depok-limo/rumah-mewah-siap-huni-akses-dekat-tol-limo-depok-hos39177448/,rumah123_playwright,2026-04-19T12:15:29.823596
Depok,100,70,3,3,2,,,Siap Huni,-6.402681,106.808909,830000000,Rumah Mewah Siap Huni di Pancoran Mas 900 Meter ke Pintu Tol,Pancoran Mas,https://www.rumah123.com/properti/depok-pancoran-mas/rumah-mewah-siap-huni-900-meter-ke-pintu-tol-depok-hos38834011/,rumah123_playwright,2026-04-19T12:15:42.217098
Depok,53,90,3,2,2,,,,-6.449055,106.849968,567000000,Rumah Minimalis Akses Lebar Dekat Stasiun Kereta Api Citayam,Citayam,https://www.rumah123.com/properti/depok-citayam/rumah-minimalis-akses-lebar-dekat-stasiun-kereta-api-citayam-hos17507085/,rumah123_playwright,2026-04-19T12:15:51.460005
Depok,83,100,3,2,,,,Siap Huni,-6.375122,106.826364,1500000000,Rumah Terawat LT 100 Akses Dekat Pintu Tol Margonda 1 Siap Huni J39001,Beji,https://www.rumah123.com/properti/depok-beji/rumah-terawat-lt-100-akses-dekat-pintu-tol-margonda-1-siap-huni-j39001-hos40477033/,rumah123_playwright,2026-04-19T12:16:02.252866
Depok,103,103,3,3,,,,Siap Huni,-6.398049,106.809043,1550000000,Rumah LT 103 Strategis 10 Menit ke Rs Permata Depok Dibantu KPR J40175,Pancoran Mas,https://www.rumah123.com/properti/depok-pancoran-mas/rumah-lt-103-strategis-10-menit-ke-rs-permata-depok-dibantu-kpr-j40175-hos40897761/,rumah123_playwright,2026-04-19T12:16:11.042515
